komentar,komentar_bersih,label_final,alasan_label
Ngapain ada federasi kalo gak boleh mimpi masuk pildun timnas Bangladesh aja pasti punya mimpi masuk pildun apalagi kita,ngapain federasi kalo mimpi masuk pildun timnas bangladesh mimpi masuk pildun,negatif,Kritik terhadap federasi yang dianggap tidak membolehkan mimpi masuk Piala Dunia.
Mana link youtube dia ngomong gitu? Knp buat hoax aja wkwkw,link youtube ngomong gitu hoax wkwkw,netral,Meminta bukti/link dan menyebut isu sebagai hoaks tanpa opini langsung ke Timnas.
Pak Eric gak pernah memaksa supporter utk bermimpi ke PILDUN.,eric paksa supporter mimpi pildun,netral,"Pernyataan pembelaan/penjelasan bahwa Erick tidak memaksa publik bermimpi ke Pildun, tanpa emosi jelas."
"​ @ShidanRombau ok kalau dua bilang begitu.....jangan bermimpi ke pildun.....TETAPI.....ke piala dunia tinggal dua pertandingan saja.....dan kalau hasilnya begini, kekuatan team national",ok bilang begitujangan mimpi pilduntetapike piala dunia tinggal tanding sajadan hasil kuat team national,negatif,Bernada kecewa/pesimis terhadap hasil dan kekuatan tim nasional.
"PSSI tdk pernah punya target ke pildun, cuman fens aja yg terlalu muluk"" mimpi ke pildun, utk ke pildun tidak semudah membalik telapak tangan, tapi butuh kesiapan yg matang.",pssi target pildun cuman fens muluk mimpi pildun pildun mudah balik telapak tangan butuh kesiap matang,netral,Menjelaskan bahwa target PSSI bukan Pildun dan fans terlalu tinggi berekspektasi; lebih bersifat penjelasan.
ET VS ALL,et vs all,netral,Slogan singkat yang ambigu tanpa opini jelas.
"Kan targetnya th 2030 ,tapi karena ada kesempatan kenapa tidak, gitu kayak nya pernyataan ET. Salah fans sendiri ekspektasi tinggi",target th sempat gitu nyata et salah fans ekspektasi,netral,Menjelaskan target 2030 dan ekspektasi fans; tidak ada emosi kuat.
"Persiapan buat nti 😂 tp ambil ntrlsasi ,pelatih ganti nice..😅",siap nti ambil ntrlsasi pelatih ganti nice,negatif,Sarkas terhadap naturalisasi dan pergantian pelatih.
Tragedi di cina mjd penyebab sty dipecat krn sebagian pemain tdk suka pelatih diktator jd tdk mungkin sty kembali tapi pst akan ada pelatih baru pengganti pk,tragedi cina mjd sebab sty pecat pemain suka pelatih diktator sty pst pelatih ganti pk,negatif,Komentar negatif terhadap STY sebagai diktator serta situasi pergantian pelatih.
Nggak gitu ngimongnya bro. Dia ngomong ekspekatsi untuk lolos pildun 2026 itu berlwbihan karena targetnya lolos 2030.,gitu ngimongnya ngomong ekspekatsi lolos pildun berlwbihan target lolos,netral,"Penjelasan bahwa target lolos 2026 dianggap berlebihan, lebih netral."
​ @PriaDarma terus perkataan saat mgganti sty ke petrik.... Gimna donk mksudnya klu gitu?,kata mgganti sty trik gimna donk mksudnya klu gitu,negatif,Mempertanyakan maksud pergantian STY ke Patrick dengan nada skeptis.
​ @PriaDarma kita sebagai pendukung timnas wajar untuk berekspektasi tinggi karena kita unggul dari segala sisi dari nilai jual sampai pemain dan pelatih yang kita miliki Harus kita ingat STY dengan pemain seadanya kala itu bisa menahan seri dikandang KSA dan menang di GBK coba bandingkan materi pemain kala itu dengan pemain sekarang Jauh lebih mentereng pemain sekarang bos PK AUT,dukung timnas wajar berekspektasi unggul sisi nilai jual pemain pelatih milik sty pemain ada tahan seri kandang ksa menang gbk coba banding materi pemain pemain mentereng pemain bos pk aut,negatif,Kritik terhadap Patrick/perbandingan dengan STY yang dianggap lebih baik.
"​ @PriaDarma tapi dengan pssi ambil langkah pecat sty begitu saja,bikin fans timnas naruh harapam tinggi lolos karna pssi ambil tindakan salah,terbukti hasilnya seperti ini dan strategi permainan gajelas seperti ini",pssi ambil langkah pecat sty sajabikin fans timnas naruh harapam lolos pssi ambil tindak salahterbukti hasil strategi main gajelas,negatif,"Kritik jelas terhadap PSSI, pemecatan STY, dan permainan yang tidak jelas."
Total TUSBOLL boleh,total tusboll,netral,Komentar slang/bercanda yang tidak menunjukkan sentimen jelas terhadap Timnas.
TOTAL DOBOL,total dobol,negatif,Ungkapan ejekan/sindiran dengan nada negatif.
Ganti pelatih jalan terbaik,ganti pelatih jalan baik,negatif,"Menyatakan perlu ganti pelatih, menunjukkan ketidakpuasan terhadap pelatih saat ini."
TOTAL GAGAL FUTBOL,total gagal futbol,negatif,Mengandung kata gagal dan bernada mengejek/negatif.
"iya nunggu 2030 kesempatan tidak datang 2 x ,,,masih bagus STY",iya nunggu sempat bagus sty,positif,Memberi apresiasi bahwa STY masih bagus.
Ganti pelatih TITIK. karena tujuan pergantian pelatih dari sty ke PK adalah supaya peluang ke PD tetap terjaga tadinya,ganti pelatih titik tuju ganti pelatih sty pk peluang jaga,negatif,Mengkritik pergantian pelatih karena tujuannya menjaga peluang Piala Dunia.
nunggu 4 tahun lagi untuk 2030,nunggu,netral,Informasi singkat tentang menunggu 2030 tanpa emosi jelas.
"Sabar, tenang",sabar tenang,positif,"Ajakan sabar dan tenang, bernada positif/menenangkan."
Cuman nonton hasil bisnis bukan nonton sepak bola timnas kalau mau nonton bisnis nonton sepak bola liga itu baru benar,cuman nonton hasil bisnis nonton sepak bola timnas nonton bisnis nonton sepak bola liga,negatif,Kritik terhadap sepak bola Timnas yang dianggap seperti bisnis.
"Konten the haye way, kah?",konten the haye way kah,netral,Pertanyaan tentang konten The Haye Way tanpa sentimen jelas.
bner bang...dri situ aja udah keliatan bobroknya,bner bangdri situ udah liat bobrok,negatif,"Menyatakan kondisi bobrok, bernada kritik."
Bukannya itu podcast tom haye ya?,podcast tom haye ya,netral,Pertanyaan tentang podcast Tom Haye tanpa sentimen jelas.
​ @YudaAzza2003 iya bang tp aneh aja bang hrs nya fokus dl recovery dll. Jgn malah ngonten.,iya bang aneh bang hrs fokus dl recovery dll jgn ngonten,negatif,"Kritik karena pemain dianggap seharusnya fokus recovery, bukan membuat konten."
Ini baru pengamat bola bukan kayak si towel sama justin lo belanda lo aman .,amat bola si towel justin belanda aman,positif,Memuji pengamat bola/analisis yang dianggap benar.
Benerrrr,benerrrr,positif,Persetujuan singkat bernada positif.
Cuman gara2 PK hadir interview saat hari raya natal,cuman gara pk hadir interview raya natal,netral,"Pernyataan faktual tentang kehadiran PK saat interview, tanpa sentimen kuat."
Setuju bung kita perlu apresiasi sama pemain kita yang sudah berjuang dari awal sampai sekarang..justru yang perlu kita kritik itu tim kepelatihan yang harus sesegera mungkin dievaluasi,tuju apresiasi pemain juang sekarangjustru kritik tim latih evaluasi,negatif,"Apresiasi kepada pemain, tetapi dominan berisi kritik terhadap tim kepelatihan yang harus dievaluasi."
"suka tidak suka STY adalah salah satu pelatih yang bisa dibilang terbaik untuk timnas dalam kurun waktu 20 tahun terakhir. tidak selalu bermain baik iya tapi pondasi awal yang diterapkan mulai dari fisik, gizi dan basic dasar bermain sepakbola diajarkan bahkan kepada pemain berlabel timnas yang akhirnya menjadi standar mayoritas pemain muda.",suka suka sty salah pelatih bilang baik timnas kurun main iya pondasi terap fisik gizi basic dasar main sepakbola ajar pemain label timnas standar mayoritas pemain muda,positif,Memuji STY sebagai salah satu pelatih terbaik untuk Timnas.
Pak Iwan bule sederhana bisa bikin perubahan besar dgn timnas.. Pak Erick pintar n tajir melintir yang merusak perubahan timnas 😢😢😢😢😢😢😢,iwan bule sederhana bikin ubah timnas erick pintar tajir melintir rusak ubah timnas,negatif,Kritik keras terhadap Erick yang dianggap merusak perubahan Timnas.
"Welcome STY, Materi BAGUS , menjadi Bagus dg COACH BAGUS, yg tau n berbaur lama dg team, jd TAU TREATMEN TEAM",welcome sty materi bagus bagus dg coach bagus baur dg team treatmen team,positif,Apresiasi/dukungan kepada STY sebagai coach yang bagus.
Terimakasih banyak untuk tim Indonesia 🙏,terimakasih tim indonesia,positif,Ucapan terima kasih kepada Tim Indonesia.
Sabar dan ikhlas adalah makanan wajib bagi pecinta timnas..,sabar ikhlas makan wajib cinta timnas,positif,"Ajakan sabar dan ikhlas bagi pecinta Timnas, bernada dukungan."
Oh....Tuhan kpn timnas indonesia akan segera berbenah bersih dari mafia dan segera kuat.,ohtuhan kpn timnas indonesia benah bersih mafia kuat,negatif,"Harapan Timnas berbenah dan bersih dari mafia, mengandung kritik terhadap kondisi saat ini."
ya seperti yg dulu dulu kita hanya bisa bersabar dan berhayal bermimpi tim garuda bisa main di fiala dunia,ya sabar berhayal mimpi tim garuda main fiala dunia,negatif,Bernada kecewa/pesimis karena hanya bisa bermimpi Timnas ke Piala Dunia.
"Terimakasih untuk para pemain dan suporter yang selalu memberikan yang terbaik di setiap pertandingan Timnas Indonesia di Round 1 sampai saat ini, Teruntuk para staff federasi dan jajaran kepelatihan semoga segera di evaluasi. Come on Garuda Berbenah untuk menatap Piala Asia 2027 dan Piala Dunia 2030🦅❤️",terimakasih pemain suporter baik tanding timnas indonesia round untuk staff federasi jajar latih moga evaluasi come on garuda benah tatap piala asia piala dunia,positif,"Terima kasih kepada pemain dan suporter serta harapan berbenah, dominan positif."
"3 tahun kami menemani perjalananya timnas 🇮🇩, dan pada akhirnya mimpi kita saat ini tertunda, tapi yah begitulah sepak bola, mau gmn lagi tapi kami bangga punya timnas kami mendukung bukan lagi menang saja tapi di saat kalah pun kami tetap di belakang para punggawa garuda",tani perjalananya timnas mimpi tunda yah sepak bola gmn bangga timnas dukung menang kalah punggawa garuda,positif,Tetap bangga dan mendukung Timnas meskipun mimpi tertunda.
5:11 buzzer PSSI di Belanda itu thehayeways biar narik pemain dan mengenalkan Indonesia dan team nasional ada 3 sebetulnya 1 dari arab 1 dari fracis 1 dari Belanda,buzzer pssi belanda thehayeways biar narik pemain kenal indonesia team nasional arab fracis belanda,netral,"Informasi tentang buzzer/PSSI dan pemain diaspora, tanpa emosi kuat."
"Analisis om Binder konsisten, obyektif & cerdas. Adem di hati, nikmat di otak. Paling pas.",analisis om binder konsisten obyektif cerdas adem hati nikmat otak,positif,"Memuji analisis Bung Binder yang konsisten, objektif, dan cerdas."
Akhir ny aku tau perasaan Squidward selalu di permainan sama Patrick,ny asa squidward main patrick,negatif,Sindiran terhadap Patrick melalui analogi Squidward/Patrick.
Semoga timnas indonesia yang di latih coach Nova Arianto bisa mengobati luka seluruh pecinta Timnas Garuda di ajang Piala Dunia U17..,moga timnas indonesia latih coach nova arianto obat luka cinta timnas garuda ajang piala dunia,positif,Harapan positif agar Timnas U17 bisa mengobati luka pecinta Timnas.
Masih mending Indra Sapri dari pada si Patrick spong bob 😂,mending indra sapri si patrick spong bob,negatif,Sindiran/kritik terhadap Patrick dengan membandingkan Indra Sjafri.
Cuma Bung Binder yang tidak masuk angin... Analisanya masih bagus dan netral...🙏🏼🙏🏼🙏🏼,binder masuk angin analisanya bagus netral,positif,Memuji Bung Binder dan analisanya.
"jgn patah semangat skuad timnas garuda kami sllu medukungmu , trm ksh juga buat pak erick tohir saya tau niat bapak baik utk mbangun pondasi sepak bola Indonesia yg pasti telah menyita waktu fikiran tenaga dan pasti dana kapasitas pak erick nyata ada jdi FIFA sekarang memandang kebangkitan timnas indonesia yg tdk bisa di remehkan lagi baik di afc maupun FIFA sampai gada perwakilan di baik di Federasi afc maupun FIFA, ini lagi proses menuju utk kebangkitan timnas di masa mendatang ' bravo timnas Indonesia '",jgn patah semangat skuad timnas garuda sllu medukungmu trm ksh erick tohir niat mbangun pondasi sepak bola indonesia sita fikiran tenaga dana kapasitas erick nyata fifa pandang bangkit timnas indonesia remeh afc fifa gada wakil federasi afc fifa proses bangkit timnas bravo timnas indonesia,positif,"Dukungan kepada Timnas, Erick Thohir, dan proses kebangkitan Timnas."
HARAPAN NYA MENANG DAN DROW.MALAH MALAH SEMUA NYA YAA ALLAH ENTAH DOSA APA YANG SUDAH PENGURUS PSSI DAN PETRICK LAKUKAN,harap menang drowmalah yaa allah dosa urus pssi petrick laku,negatif,Kekecewaan serta menyalahkan pengurus PSSI dan Patrick.
Ketika mimpimu yang begitu indah tak pernah teeerwujuuuuuud ya sudahlah.,mimpi indah teeerwujuuuuuud ya,negatif,Ungkapan kekecewaan karena mimpi tidak terwujud.
Rindu sty❤❤,rindu sty,positif,"Ungkapan rindu kepada STY, bernada apresiatif/positif."
"Tahu kondisi pemain, tahu kondisi lawan..",kondisi pemain kondisi lawan,netral,"Pernyataan singkat tentang kondisi pemain dan lawan, tanpa emosi jelas."
diaspora gak sih 🤣,diaspora,netral,Pertanyaan/joke singkat tentang diaspora tanpa sentimen jelas.
Ya jelas dong terbukti kan skrang bila sty di pecat apa hasil nya skrang puas kan kalian...jangan kan hasil permainan pun ambu radu macam ayam cakar taik,ya bukti skrang sty pecat hasil skrang puas kalianjangan hasil main ambu radu ayam cakar taik,negatif,"Kritik keras terhadap pemecatan STY, hasil, dan permainan Timnas."
et terlalu berambisi dan ambil keputusan yg salah dengan mengganti sty di tengah naik daun. kecewa siapa gak kecewa. harapan piala dunia sisa 2 pertandingan tapi nyatanya kalah mau ngomong apa pun guna lagi. sekarang pecat kluivert dan ganti pelatih lain?,et ambisi ambil putus salah ganti sty daun kecewa kecewa harap piala dunia sisa tanding kalah ngomong pecat kluivert ganti pelatih,negatif,Kritik terhadap keputusan ET mengganti STY dan kekecewaan atas kekalahan.
Tidak juga dia duanya gagal,dua gagal,negatif,Menyatakan dua pihak sama-sama gagal.
jika masih sty saya yakin arab dan irak bisa di atasi.. karena sty sudah tau cara nya,sty arab irak atas sty,negatif,Perbandingan bernada penyesalan karena STY dianggap lebih mampu.
Ia lawan Brunei Darussalam 😂😂,lawan brunei darussalam,netral,Hanya menyebut lawan Brunei dengan candaan tanpa opini jelas.
"bagus ? sama timnas korea di lemparin telor , kemarin sty baru di pecat dari club karena kalah terus patrik gak bagus sty juga",bagus timnas korea lemparin telor kemarin sty pecat club kalah patrik bagus sty,negatif,Kritik terhadap STY dan Patrick karena dianggap tidak bagus.
"​ @ranggaa741 kau tengok blok waktu awal sty melatih timnas, indo selevel Laos, jgn kn masuk piala asia atau dunia, menang lawan Vietnam aja ga berani mimpi.. kau fikir enak bangun tim..",kau tengok blok sty latih timnas indo level laos jgn kn masuk piala asia dunia menang lawan vietnam berani mimpi kau fikir enak bangun tim,positif,Membela proses pembangunan Timnas era STY.
"@ranggaa741 Kalo sty gak bagus gak bakal timnas sampe ke round 3, pasti tumbang duluan sama seperti pelatih2 sebelumnya. Dari banyaknya mantan2 pelatih yg melatih timnas siapa yg bisa dan pernah mengantar timnas sampe ke round 3?",kalo sty bagus timnas sampe round tumbang duluan pelatih banyak mantan pelatih latih timnas antar timnas sampe round,positif,Membela STY karena dinilai mampu membawa Timnas sampai round 3.
"Bene sekali , Iwan bule membangun Erik tohir menghancurkan yg katanya faham sepak bola.",bene iwan bule bangun erik tohir hancur faham sepak bola,negatif,Kritik terhadap Erick Thohir yang dianggap menghancurkan hasil pembangunan sebelumnya.
pak iwan bule emang suka sepak bola kalau pak ET suka bisnisnya aja,iwan bule emang suka sepak bola et suka bisnis,negatif,Menyindir Erick Thohir lebih menyukai bisnis daripada sepak bola.
tanpa ET kayaknya banyak gak mau dinaturalisasi 😂,et kayak naturalisasi,positif,Membela peran Erick Thohir dalam proses naturalisasi.
"Biasa bg, denial syndrom",bg denial syndrom,negatif,Menyindir pihak yang dianggap denial.
​ @siriku4041 kata siapa lol.,lol,netral,"Tidak ada opini sentimen yang jelas, hanya membalas komentar."
Pecat erik tohir,pecat erik tohir,negatif,Seruan memecat Erick Thohir.
Di inter juga jadi era kegelapan,inter era gelap,negatif,Kritik bahwa suatu era menjadi masa kegelapan.
Perubahan apa sih yg di maksud,ubah maksud,netral,Berupa pertanyaan tanpa sentimen jelas.
"Iwan bule mah sama aja Kya ketum yg dulu2 mafia jg ,liga mana gk ada var, wasit2nya masih pd ngaco skrng jamannya ET var udh ada, wasit mulai mendingan ,waktu tragedi Kanjuruhan oktober tahun 2022 itu jamannya si iwan bule, kan gara2 dia tragedi itu terjadi walaupun cuma jdi saksi tapi dia yg dianggap bertanggungjawab atas kejadian itu terjadi😂😂, mau minta balikin mafia kocak kocak , di kira lihat kerja ketum cuma lihat dri timnas doank kali, mangkanya jng jdi fans karbitan, jdilah fans sepak bola sesungguhnya",iwan bule mah kya tum mafia jg liga var wasit ngaco skrng jaman et var udh wasit mending tragedi kanjuruhan oktober jaman si iwan bule gara tragedi saksi anggap bertanggungjawab jadi balikin mafia kocak kocak lihat kerja tum lihat dri timnas doank kali mangkanya jng fans karbitan jdilah fans sepak bola sungguh,positif,Membela era Erick Thohir dan mengkritik anggapan ingin kembali ke era lama.
